surface,winner,winner_hand,winner_age,loser_hand,loser_age,w_ace,w_SvGms,l_ace,l_SvGms,winner_rank,loser_rank
Grass,Player2,R,26.6721423682,R,35.3374401095,24,15,16,15,101,71
Grass,Player2,R,29.9411362081,R,20.4052019165,9,14,7,15,123,566
Grass,Player2,R,27.4140999316,R,23.8412046543,4,10,4,10,277,271
Grass,Player2,R,24.1204654346,R,30.2340862423,8,11,2,10,75,66
Grass,Player2,L,29.6125941136,R,35.0034223135,8,9,6,9,94,286
Grass,Player2,R,26.2532511978,R,23.9890485969,6,11,7,11,72,265
Grass,Player2,R,21.6536618754,R,31.7125256674,6,10,9,9,42,79
Grass,Player2,R,21.6536618754,R,24.4572210815,9,11,3,10,42,31
Grass,Player2,R,31.7125256674,R,30.0780287474,33,16,3,14,79,102
Grass,Player2,R,21.6536618754,R,22.3627652293,6,11,9,11,42,52
Grass,Player2,R,24.4572210815,R,29.0869267625,3,13,3,13,31,65
Grass,Player2,R,31.7125256674,L,35.6057494867,7,10,17,10,79,36
Grass,Player2,R,30.0780287474,R,34.4887063655,0,9,1,10,102,25
Grass,Player2,R,21.6536618754,L,29.1033538672,13,14,6,15,42,26
Grass,Player2,R,22.3627652293,R,29.4976043806,5,11,5,10,52,69
Grass,Player2,R,24.4572210815,L,23.8357289528,2,8,2,8,31,49
Grass,Player2,R,29.0869267625,R,28.2683093771,2,10,5,11,65,38
Grass,Player2,L,35.6057494867,R,25.8562628337,13,16,8,17,36,62
Grass,Player2,R,31.7125256674,R,28.9828884326,7,9,1,8,79,33
Grass,Player2,R,34.4887063655,R,23.7015742642,2,9,10,9,25,55
Grass,Player2,R,30.0780287474,R,24.0602327173,2,12,7,12,102,30
Grass,Player2,R,21.6536618754,R,19.6468172485,12,9,2,8,42,472
Grass,Player2,R,29.4976043806,R,21.8206707734,2,10,13,11,69,61
Grass,Player2,R,22.3627652293,R,26.7296372348,8,10,2,10,52,40
Grass,Player2,L,23.8357289528,R,32.3613963039,8,11,12,10,49,81
Grass,Player2,R,28.2683093771,R,26.8501026694,19,17,9,17,38,113
Grass,Player2,R,29.0869267625,R,29.6153319644,5,10,3,10,65,41
Grass,Player2,L,35.6057494867,R,30.0260095825,12,15,4,14,36,58
Grass,Player2,R,25.8562628337,R,20.9089664613,8,14,5,14,62,166
Grass,Player2,R,31.7125256674,R,31.4934976044,15,11,3,10,79,47
Grass,Player2,R,34.4887063655,R,27.923340178,3,10,7,9,25,92
Grass,Player2,R,23.7015742642,R,33.4757015743,12,10,7,9,55,44
Grass,Player2,R,30.0780287474,R,32.3696098563,5,12,4,12,102,205
Grass,Player2,R,32.1095140315,R,35.7070499658,12,15,9,15,1,57
Grass,Player2,R,26.8692676249,R,35.4442162902,9,13,8,13,111,100
Grass,Player2,R,32.128678987,R,30.8336755647,2,15,2,13,59,92
Grass,Player2,R,22.3819301848,R,29.0020533881,9,20,2,19,48,36
Grass,Player2,R,18.893908282,R,29.0212183436,8,19,9,20,21,187
Grass,Player2,L,20.1998631075,R,28.1259411362,4,22,12,24,84,49
Grass,Player2,R,33.2183436003,R,24.1396303901,5,17,8,16,105,46
Grass,Player2,L,21.0130047912,R,32.8295687885,8,23,11,24,66,15
Grass,Player2,R,23.3839835729,R,37.5414099932,15,18,3,17,13,106
Grass,Player2,R,19.9041752225,R,27.9698836413,15,17,1,16,101,50
Grass,Player2,R,32.3805612594,L,29.9712525667,12,17,9,17,81,56
Grass,Player2,R,28.5639972621,L,28.8624229979,7,15,6,15,23,87
Grass,Player2,R,24.476386037,R,22.1546885695,4,15,7,15,30,90
Grass,Player2,L,35.6249144422,R,23.4633812457,12,15,5,15,37,108
Grass,Player2,R,40.3367556468,L,31.5099247091,21,17,8,16,80,219
Grass,Player2,R,30.0971937029,R,20.8843258042,1,24,11,27,89,6
Grass,Player2,R,33.1197809719,R,28.2874743326,16,14,4,13,8,39
Grass,Player2,R,35.022587269,L,23.7590691307,17,25,4,26,288,68
Grass,Player2,R,35.356605065,R,23.7207392197,6,20,23,17,73,53
Grass,Player2,L,29.1225188227,R,28.7036276523,2,22,19,22,26,88
Grass,Player2,R,34.2587268994,L,31.4606433949,7,13,1,12,19,171
Grass,Player2,R,21.839835729,L,28.7255304586,11,13,2,16,63,518
Grass,Player2,R,32.2354551677,R,26.6529774127,7,11,2,12,76,165
Grass,Player2,R,28.5092402464,L,29.6317590691,14,16,5,15,17,93
Grass,Player2,R,23.1101984942,R,21.5770020534,18,22,6,23,9,125
Grass,Player2,L,37.7768651608,R,25.9356605065,16,14,3,14,54,155
Grass,Player2,R,35.2991101985,L,31.8576317591,4,14,7,14,221,213
Grass,Player2,R,31.2114989733,R,29.9603011636,5,13,10,13,22,121
Grass,Player2,R,30.1464750171,R,25.8754277892,18,22,5,21,32,60
Grass,Player2,R,19.832991102,R,26.2724161533,6,17,2,16,67,74
Grass,Player2,R,33.4948665298,R,27.112936345,11,24,7,25,45,91
Grass,Player2,L,25.9739904175,R,22.1957563313,7,19,24,20,124,5
Grass,Player2,R,31.7316906229,R,25.8234086242,22,20,15,21,65,4
Grass,Player2,R,21.6947296372,R,23.0855578371,12,21,8,21,79,34
Grass,Player2,R,30.045174538,R,26.0396988364,5,14,2,13,64,83
Grass,Player2,R,24.0793976728,R,27.9041752225,12,22,5,22,35,114
Grass,Player2,R,34.507871321,R,26.5407255305,3,15,1,15,25,123
Grass,Player2,R,27.9425051335,R,26.9021218344,7,18,5,18,94,180
Grass,Player2,R,27.3921971253,R,25.839835729,3,20,1,20,51,104
Grass,Player2,R,32.1040383299,R,21.4428473648,12,26,13,25,10,38
Grass,Player2,R,30.7542778919,L,31.0034223135,16,18,13,17,18,42
Grass,Player2,R,30.2532511978,R,19.665982204,12,19,2,16,69,431
Grass,Player2,R,29.106091718,L,28.7364818617,5,16,6,15,61,75
Grass,Player2,R,27.3511293634,R,32.3887748118,7,26,19,26,16,195
Grass,Player2,R,29.0266940452,L,20.2108145106,2,17,10,15,77,27
Grass,Player2,R,34.2039698836,R,26.6913073238,21,12,1,13,72,96
Grass,Player2,R,24.1779603012,R,25.196440794,23,26,12,22,43,44
Grass,Player2,L,33.0759753593,R,30.7816563997,11,13,4,12,2,274
Grass,Player2,R,29.5030800821,L,25.0841889117,5,17,8,16,7,113
Grass,Player2,L,23.8548939083,R,32.8131416838,6,14,4,14,55,115
Grass,Player2,R,29.5167693361,L,31.4524298426,10,14,3,13,71,99
Grass,Player2,R,20.3668720055,R,26.7488021903,6,15,5,14,29,41
Grass,Player2,R,29.18275154,R,29.6344969199,17,13,5,14,33,40
Grass,Player2,R,21.6728268309,R,33.7850787132,19,15,4,14,31,110
Grass,Player2,R,31.5126625599,R,33.4346338125,4,14,2,13,58,78
Grass,Player2,R,34.1793292266,R,20.5229295003,29,16,7,16,12,62
Grass,Player2,R,23.2169746749,R,29.9520876112,19,20,7,19,20,85
Grass,Player2,R,34.0369609856,R,23.9917864476,7,14,7,14,135,112
Grass,Player2,L,25.1718001369,R,27.3401779603,13,20,4,19,130,52
Grass,Player2,R,26.8720054757,R,31.5947980835,1,18,12,18,24,95
Grass,Player2,R,25.3497604381,R,33.0349075975,16,16,11,14,28,47
Grass,Player2,R,25.3689253936,R,22.0369609856,3,18,21,19,116,82
Grass,Player2,R,20.9281314168,R,23.356605065,15,21,5,21,169,182
Grass,Player2,R,37.8945927447,R,22.3463381246,9,16,5,16,3,86
Grass,Player2,R,32.1095140315,R,26.8692676249,13,13,3,12,1,111
Grass,Player2,R,22.3819301848,R,32.128678987,9,22,11,20,48,59
Grass,Player2,R,18.893908282,L,20.1998631075,9,19,2,18,21,84
Grass,Player2,L,21.0130047912,R,33.2183436003,8,17,2,18,66,105
Grass,Player2,R,23.3839835729,R,19.9041752225,10,21,6,19,13,101
Grass,Player2,R,28.5639972621,R,32.3805612594,9,13,6,14,23,81
Grass,Player2,L,35.6249144422,R,24.476386037,16,27,5,25,37,30
Grass,Player2,R,30.0971937029,R,40.3367556468,9,29,38,25,89,80
Grass,Player2,R,33.1197809719,R,35.022587269,24,20,3,20,8,288
Grass,Player2,L,29.1225188227,R,35.356605065,9,25,16,24,26,73
Grass,Player2,R,21.839835729,R,34.2587268994,23,27,17,28,63,19
Grass,Player2,R,28.5092402464,R,32.2354551677,32,20,9,18,17,76
Grass,Player2,R,23.1101984942,L,37.7768651608,10,21,18,21,9,54
Grass,Player2,R,31.2114989733,R,35.2991101985,5,12,6,11,22,221
Grass,Player2,R,30.1464750171,R,19.832991102,9,12,1,11,32,67
Grass,Player2,L,25.9739904175,R,33.4948665298,21,22,9,21,124,45
Grass,Player2,R,31.7316906229,R,21.6947296372,26,13,7,13,65,79
Grass,Player2,R,30.045174538,R,24.0793976728,2,12,7,12,64,35
Grass,Player2,R,27.9425051335,R,34.507871321,21,25,4,25,94,25
Grass,Player2,R,32.1040383299,R,27.3921971253,5,27,16,26,10,51
Grass,Player2,R,30.2532511978,R,30.7542778919,9,15,9,15,69,18
Grass,Player2,R,29.106091718,R,27.3511293634,5,15,3,15,61,16
Grass,Player2,R,34.2039698836,R,29.0266940452,13,16,2,15,72,77
Grass,Player2,L,33.0759753593,R,24.1779603012,10,23,29,21,2,43
Grass,Player2,R,29.5030800821,L,23.8548939083,1,13,1,13,7,55
Grass,Player2,R,29.5167693361,R,20.3668720055,12,26,12,23,71,29
Grass,Player2,R,29.18275154,R,21.6728268309,22,22,14,22,33,31
Grass,Player2,R,31.5126625599,R,34.1793292266,6,26,34,24,58,12
Grass,Player2,R,23.2169746749,R,34.0369609856,16,16,1,13,20,135
Grass,Player2,R,26.8720054757,L,25.1718001369,3,14,7,13,24,130
Grass,Player2,R,25.3497604381,R,25.3689253936,6,14,1,16,28,116
Grass,Player2,R,37.8945927447,R,20.9281314168,10,15,1,13,3,169
Grass,Player2,R,32.1095140315,R,22.3819301848,9,21,13,21,1,48
Grass,Player2,L,21.0130047912,R,18.893908282,4,15,11,16,66,21
Grass,Player2,R,28.5639972621,R,23.3839835729,10,24,20,24,23,13
Grass,Player2,L,35.6249144422,R,30.0971937029,12,16,2,17,37,89
Grass,Player2,L,29.1225188227,R,33.1197809719,4,17,14,15,26,8
Grass,Player2,R,28.5092402464,R,21.839835729,13,14,13,14,17,63
Grass,Player2,R,31.2114989733,R,23.1101984942,4,16,9,13,22,9
Grass,Player2,R,30.1464750171,L,25.9739904175,19,23,18,24,32,124
Grass,Player2,R,31.7316906229,R,30.045174538,27,17,4,18,65,64
Grass,Player2,R,27.9425051335,R,32.1040383299,13,17,5,14,94,10
Grass,Player2,R,30.2532511978,R,29.106091718,5,26,5,26,69,61
Grass,Player2,L,33.0759753593,R,34.2039698836,11,13,11,12,2,72
Grass,Player2,R,29.5030800821,R,29.5167693361,2,13,6,14,7,71
Grass,Player2,R,31.5126625599,R,29.18275154,7,22,26,22,58,33
Grass,Player2,R,23.2169746749,R,26.8720054757,22,29,2,29,20,24
Grass,Player2,R,37.8945927447,R,25.3497604381,6,16,6,17,3,28
Grass,Player2,R,32.1095140315,L,21.0130047912,3,13,6,13,1,66
Grass,Player2,R,28.5639972621,L,35.6249144422,8,20,18,20,23,37
Grass,Player2,L,29.1225188227,R,28.5092402464,6,28,33,27,26,17
Grass,Player2,R,31.2114989733,R,30.1464750171,1,15,18,14,22,32
Grass,Player2,R,31.7316906229,R,27.9425051335,25,26,13,23,65,94
Grass,Player2,L,33.0759753593,R,30.2532511978,5,12,4,12,2,69
Grass,Player2,R,29.5030800821,R,31.5126625599,4,19,10,18,7,58
Grass,Player2,R,37.8945927447,R,23.2169746749,5,12,3,11,3,20
Grass,Player2,R,32.1095140315,R,28.5639972621,3,12,4,12,1,23
Grass,Player2,R,31.2114989733,L,29.1225188227,4,20,14,20,22,26
Grass,Player2,L,33.0759753593,R,31.7316906229,10,14,22,14,2,65
Grass,Player2,R,37.8945927447,R,29.5030800821,12,19,3,18,3,7
Grass,Player2,R,32.1095140315,R,31.2114989733,9,18,5,17,1,22
Grass,Player2,R,37.8945927447,L,33.0759753593,14,19,10,20,3,2
Grass,Player2,R,32.1095140315,R,37.8945927447,10,34,25,34,1,3
Clay,Player2,R,23.7590691307,R,25.9137577002,10,11,1,11,64,71
Clay,Player2,R,23.7590691307,L,28.7748117728,6,9,1,8,64,70
Clay,Player2,R,25.9137577002,L,31.4907597536,6,10,3,9,71,99
Clay,Player2,R,23.7590691307,R,32.4188911704,2,9,6,8,64,80
Clay,Player2,L,28.7748117728,R,30.2915811088,3,10,2,10,70,56
Clay,Player2,R,25.9137577002,R,33.0732375086,8,15,13,16,71,50
Clay,Player2,L,31.4907597536,R,26.3107460643,3,12,1,12,99,77
Clay,Player2,R,32.4188911704,R,23.1238877481,12,10,8,10,80,37
Clay,Player2,R,23.7590691307,R,20.8459958932,3,11,1,10,64,124
Clay,Player2,L,28.7748117728,R,33.5331964408,2,10,4,10,70,46
Clay,Player2,R,30.2915811088,R,23.2607802875,2,14,4,14,56,116
Clay,Player2,R,25.9137577002,R,26.0780287474,8,15,3,16,71,94
Clay,Player2,R,33.0732375086,R,25.87816564,7,15,4,14,50,121
Clay,Player2,R,26.3107460643,R,27.151266256,4,10,0,9,77,95
Clay,Player2,L,31.4907597536,L,35.6632443532,2,9,2,9,99,26
Clay,Player2,R,32.4188911704,R,28.0082135524,4,16,4,16,80,53
Clay,Player2,R,20.8459958932,R,20.1095140315,3,14,2,14,124,128
Clay,Player2,R,23.7590691307,R,27.2881587953,8,12,1,12,64,93
Clay,Player2,L,28.7748117728,R,22.5023956194,1,14,1,15,70,235
Clay,Player2,R,23.2607802875,L,25.1225188227,7,15,5,14,116,88
Clay,Player2,R,30.2915811088,R,26.6913073238,4,11,6,11,56,184
Clay,Player2,R,25.9137577002,R,26.9431895962,0,9,0,8,71,181
Clay,Player2,R,26.0780287474,R,30.8720054757,0,5,2,6,94,131
Clay,Player2,R,25.87816564,R,35.3374401095,10,10,0,10,121,195
Clay,Player2,R,27.151266256,R,20.5612594114,2,9,0,9,95,65
Clay,Player2,R,26.3107460643,R,22.1930184805,2,14,3,14,77,90
Clay,Player2,L,31.4907597536,R,27.1430527036,0,9,3,10,99,198
Grass,Player2,R,34.2176591376,R,22.0752908966,5,10,4,11,15,83
Grass,Player2,R,34.2176591376,L,21.0513347023,15,17,13,16,15,48
Grass,Player2,R,22.0752908966,R,33.2566735113,10,16,3,15,83,98
Grass,Player2,R,34.2176591376,R,31.6331279945,24,15,9,14,15,110
Grass,Player2,L,21.0513347023,R,25.3853524983,9,14,3,15,48,141
Grass,Player2,R,33.2566735113,L,31.8959616701,6,8,4,7,98,211
Grass,Player2,R,22.0752908966,R,27.9808350445,10,10,2,11,83,72
Grass,Player2,R,34.2176591376,R,23.5017111567,25,16,6,15,15,102
Grass,Player2,R,31.6331279945,R,26.9075975359,6,8,2,8,110,100
Grass,Player2,L,21.0513347023,R,24.681724846,3,9,2,9,48,134
Grass,Player2,R,25.3853524983,R,23.1923340178,5,10,6,9,141,188
Grass,Player2,L,31.8959616701,R,27.9425051335,5,10,4,10,211,113
Grass,Player2,R,33.2566735113,R,25.234770705,5,10,4,10,98,43
Grass,Player2,R,22.0752908966,R,33.4236824093,11,13,5,14,83,167
Grass,Player2,R,27.9808350445,L,31.0417522245,9,9,2,8,72,62
Grass,Player2,R,23.5017111567,R,21.0622861054,2,10,6,9,102,
Grass,Player2,R,31.6331279945,R,24.0301163587,3,12,5,12,110,97
Grass,Player2,R,26.9075975359,L,28.900752909,3,11,5,11,100,84
Grass,Player2,R,24.681724846,R,33.5195071869,5,16,5,16,134,145
Grass,Player2,R,25.3853524983,R,26.7296372348,7,10,4,10,141,103
Grass,Player2,R,23.1923340178,R,29.5550992471,15,12,1,12,188,68
Grass,Player2,R,27.9425051335,R,40.3750855578,5,12,19,12,113,82
Grass,Player2,L,31.8959616701,R,31.5400410678,4,11,3,10,211,224
Grass,Player2,R,33.2566735113,L,29.6700889802,3,8,3,8,98,89
Grass,Player2,R,22.0752908966,L,26.5215605749,18,15,8,15,83,150
Grass,Player2,R,33.4236824093,R,30.0807665982,12,16,4,17,167,127
Grass,Player2,R,27.9808350445,R,32.8514715948,8,16,1,16,72,107
Clay,Player2,R,29.0403832991,R,30.7953456537,2,12,0,12,36,208
Clay,Player2,R,30.7953456537,R,24.1177275838,1,9,2,9,208,32
Clay,Player2,R,29.0403832991,R,26.5790554415,1,6,0,6,36,125
Clay,Player2,R,30.7953456537,U,27.5728952772,8,14,3,16,208,105
Clay,Player2,R,24.1177275838,R,32.167008898,6,16,6,15,32,60
Clay,Player2,R,29.0403832991,R,29.9904175222,1,15,6,15,36,87
Clay,Player2,R,26.5790554415,L,29.3771389459,2,8,1,8,125,152
Clay,Player2,U,27.5728952772,R,32.1423682409,5,5,0,5,105,9
Clay,Player2,R,30.7953456537,R,27.3785078713,10,17,5,16,208,58
Clay,Player2,R,24.1177275838,R,37.5797399042,6,14,2,14,32,114
Clay,Player2,R,32.167008898,L,26.0123203285,8,15,6,14,60,142
Clay,Player2,R,29.9904175222,U,17.9110198494,7,11,3,10,87,209
Clay,Player2,R,29.0403832991,R,21.7330595483,3,10,0,9,36,76
Clay,Player2,L,29.3771389459,U,22.5845311431,5,9,4,9,152,290
Clay,Player2,R,26.5790554415,R,22.6639288159,1,12,3,12,125,14
Clay,Player2,U,27.5728952772,R,30.135523614,4,9,1,8,105,92
Clay,Player2,R,30.7953456537,R,28.8186173854,4,15,4,15,208,197
Clay,Player2,R,27.3785078713,R,26.4613278576,2,12,3,12,58,112
Clay,Player2,R,37.5797399042,R,31.4250513347,4,17,0,17,114,384
Clay,Player2,L,26.0123203285,L,28.7638603696,10,16,5,17,142,453
Clay,Player2,R,32.167008898,R,33.4729637235,7,10,0,9,60,79
Clay,Player2,R,29.9904175222,R,26.7871321013,2,8,1,9,87,40
Clay,Player2,U,17.9110198494,R,31.1321013005,1,13,4,13,209,109
Clay,Player2,R,21.7330595483,R,32.2737850787,4,9,2,8,76,78
Clay,Player2,L,29.3771389459,L,30.0095824778,7,16,5,15,152,61
Clay,Player2,U,22.5845311431,R,29.4510609172,2,9,3,9,290,161
Clay,Player2,R,26.5790554415,L,20.2381930185,1,9,1,9,125,81
Hard,Player2,R,20.424366872,R,21.7303216975,8,10,9,11,34,32
Hard,Player2,R,20.424366872,R,21.8973305955,5,16,28,17,34,57
Hard,Player2,R,21.7303216975,L,23.9123887748,15,13,4,12,32,54
Hard,Player2,R,21.8973305955,R,29.1635865845,23,12,3,12,57,55
Hard,Player2,R,20.424366872,R,26.7488021903,8,6,5,5,34,106
Hard,Player2,L,23.9123887748,R,19.961670089,6,11,8,11,54,95
Hard,Player2,R,21.7303216975,R,19.8904859685,11,10,6,9,32,66
Hard,Player2,R,21.8973305955,R,34.2368240931,31,18,33,18,57,14
Hard,Player2,R,29.1635865845,R,29.6919917864,4,16,3,16,55,42
Hard,Player2,R,20.424366872,L,28.9199178645,4,10,4,10,34,94
Hard,Player2,R,26.7488021903,R,31.65229295,12,11,3,11,106,100
Hard,Player2,L,23.9123887748,R,21.6344969199,4,10,4,9,54,117
Hard,Player2,R,19.961670089,R,28.3449691992,7,11,4,10,95,39
Hard,Player2,R,19.8904859685,L,21.0704996578,1,8,2,8,66,46
Hard,Player2,R,21.7303216975,U,28.3942505133,10,9,3,8,32,405
Hard,Player2,R,21.8973305955,R,22.0944558522,17,11,7,10,57,71
Hard,Player2,R,29.1635865845,R,30.0999315537,1,7,1,7,55,138
Hard,Player2,R,29.6919917864,R,28.0,5,11,5,11,42,70
Hard,Player2,L,28.9199178645,R,28.7611225188,9,12,13,12,94,84
Hard,Player2,R,31.65229295,R,23.5208761123,9,11,6,10,100,102
Hard,Player2,R,26.7488021903,R,21.5003422313,20,16,11,15,106,41
Hard,Player2,L,23.9123887748,R,25.2539356605,13,16,11,15,54,43
Hard,Player2,R,21.6344969199,L,29.6892539357,8,15,12,15,117,88
Hard,Player2,R,19.961670089,R,26.9267624914,9,10,4,9,95,101
Hard,Player2,R,19.8904859685,R,26.8227241615,7,12,14,12,66,180
Hard,Player2,U,28.3942505133,R,28.1834360027,5,11,8,11,405,53
Clay,Player2,L,31.5099247091,L,28.7830253251,0,9,0,8,85,455
Clay,Player2,L,28.7830253251,R,30.3107460643,2,12,3,12,455,49
Clay,Player2,L,31.5099247091,R,33.492128679,6,11,2,11,85,79
Clay,Player2,R,30.3107460643,R,31.2689938398,5,15,6,16,49,13
Clay,Player2,L,28.7830253251,R,30.1546885695,5,14,3,14,455,90
Clay,Player2,R,33.492128679,R,29.0595482546,1,11,2,11,79,26
Clay,Player2,L,31.5099247091,R,26.3299110198,4,8,1,7,85,74
Clay,Player2,R,31.2689938398,R,22.212183436,2,11,5,11,13,89
Clay,Player2,R,30.3107460643,U,21.4346338125,1,10,3,10,49,265
Clay,Player2,R,30.1546885695,R,24.1971252567,1,14,10,14,90,52
Clay,Player2,L,28.7830253251,L,26.0314852841,3,16,8,15,455,142
Clay,Player2,R,33.492128679,R,26.4804928131,4,14,4,14,79,111
Clay,Player2,R,29.0595482546,R,32.8706365503,6,17,11,17,26,107
Clay,Player2,R,26.3299110198,U,27.5920602327,1,9,4,9,74,98
Clay,Player2,L,31.5099247091,L,35.6824093087,4,11,1,11,85,30
Clay,Player2,R,22.212183436,R,35.5017111567,3,16,7,15,89,103
Clay,Player2,U,21.4346338125,R,37.2238193018,1,8,2,8,265,167
Clay,Player2,R,30.3107460643,R,35.356605065,3,10,3,10,49,198
Clay,Player2,R,30.1546885695,R,28.2600958248,1,11,6,11,90,386
Clay,Player2,L,26.0314852841,R,30.8911704312,5,12,6,12,142,130
Clay,Player2,L,28.7830253251,L,20.257357974,0,10,0,10,455,80
Clay,Player2,R,33.492128679,R,25.8973305955,4,13,1,12,79,120
Clay,Player2,R,26.4804928131,R,23.5290896646,1,10,3,10,111,149
Clay,Player2,R,32.8706365503,U,23.0746064339,5,11,6,10,107,271
Clay,Player2,R,26.3299110198,R,37.5989048597,8,15,3,14,74,114
Clay,Player2,U,27.5920602327,U,23.0910335387,9,11,5,10,98,215
Clay,Player2,L,31.5099247091,R,27.3073237509,2,8,3,7,85,112
Clay,Player2,R,27.40862423,R,21.7522245038,3,16,5,15,16,78
Clay,Player2,R,21.7522245038,R,28.0273785079,11,15,5,14,78,59
Clay,Player2,R,27.40862423,R,22.2532511978,4,16,14,16,16,5
Clay,Player2,R,21.7522245038,R,25.8809034908,2,12,4,12,78,4
Clay,Player2,R,28.0273785079,R,32.1615331964,2,14,3,15,59,10
Clay,Player2,R,27.40862423,R,32.4380561259,3,9,2,8,16,77
Clay,Player2,R,22.2532511978,R,27.3976728268,12,14,2,14,5,58
Clay,Player2,R,25.8809034908,R,27.4496919918,4,10,1,9,4,50
Clay,Player2,R,21.7522245038,R,20.5804243669,8,15,5,15,78,69
Clay,Player2,R,32.1615331964,R,18.7351129363,7,11,4,11,10,150
Clay,Player2,R,28.0273785079,R,29.2402464066,6,10,6,9,59,36
Clay,Player2,R,32.4380561259,R,33.0924024641,5,12,4,12,77,65
Clay,Player2,R,27.40862423,R,25.9329226557,8,14,3,14,16,56
Clay,Player2,R,27.3976728268,L,30.0287474333,12,16,6,15,58,62
Clay,Player2,R,22.2532511978,L,28.7939767283,6,11,1,11,5,67
Clay,Player2,R,25.8809034908,R,33.5523613963,4,11,3,10,4,47
Clay,Player2,R,27.4496919918,R,35.7645448323,3,8,3,7,50,72
Clay,Player2,R,20.5804243669,R,32.2929500342,4,13,4,12,69,86
Clay,Player2,R,21.7522245038,R,23.1430527036,3,11,2,11,78,37
Clay,Player2,R,32.1615331964,R,26.4229979466,4,10,5,10,10,374
Clay,Player2,R,18.7351129363,R,32.1861738535,4,11,13,11,150,51
Clay,Player2,R,28.0273785079,U,27.6878850103,6,11,8,11,59,223
Clay,Player2,R,29.2402464066,L,25.1416837782,10,8,2,8,36,91
Clay,Player2,R,32.4380561259,R,30.2039698836,4,16,10,17,77,28
Clay,Player2,R,33.0924024641,R,21.9301848049,8,10,2,10,65,207
Clay,Player2,R,25.9329226557,R,20.128678987,0,9,2,8,56,127
Clay,Player2,R,27.40862423,R,26.0971937029,2,9,2,10,16,87
Clay,Player2,R,27.3976728268,R,24.1368925394,3,9,4,9,58,31
Clay,Player2,L,30.0287474333,U,20.8569472964,3,8,2,8,62,415
Clay,Player2,L,28.7939767283,R,26.8062970568,7,16,3,16,67,63
Clay,Player2,R,22.2532511978,R,23.7782340862,5,9,2,9,5,38
Clay,Player2,R,25.9000684463,L,31.5290896646,4,10,1,9,4,69
Clay,Player2,R,25.9000684463,R,24.2162902122,2,11,1,10,4,56
Clay,Player2,L,31.5290896646,R,20.5995893224,3,11,3,11,69,65
Clay,Player2,R,25.9000684463,R,33.5112936345,5,11,0,11,4,75
Clay,Player2,R,24.2162902122,L,35.7015742642,2,10,0,10,56,32
Clay,Player2,R,20.5995893224,R,33.5715263518,2,11,6,10,65,53
Clay,Player2,L,31.5290896646,R,32.4572210815,4,10,6,9,69,74
Clay,Player2,R,25.9000684463,R,23.2114989733,4,8,3,9,4,167
Clay,Player2,R,33.5112936345,R,35.7837097878,2,10,3,10,75,73
Clay,Player2,L,35.7015742642,R,26.7296372348,2,11,0,11,32,326
Clay,Player2,R,24.2162902122,R,26.3490759754,3,16,2,16,56,76
Clay,Player2,R,20.5995893224,R,32.3230663929,6,11,2,11,65,125
Clay,Player2,R,33.5715263518,R,25.916495551,10,13,6,13,53,119
Clay,Player2,L,31.5290896646,R,22.2313483915,3,8,1,9,69,88
Clay,Player2,R,32.4572210815,R,29.0787132101,3,14,4,14,74,26
Clay,Player2,R,23.2114989733,R,23.1019849418,8,12,9,12,167,258
Clay,Player2,R,35.7837097878,R,33.1115674196,5,9,3,8,73,68
Clay,Player2,R,33.5112936345,R,32.205338809,1,13,9,13,75,81
Clay,Player2,R,26.7296372348,R,36.1505817933,7,15,3,14,326,158
Clay,Player2,R,26.3490759754,R,26.1163586585,0,13,2,13,76,89
Clay,Player2,R,24.2162902122,L,28.8131416838,11,18,4,18,56,63
Clay,Player2,R,20.5995893224,R,28.0465434634,7,12,2,11,65,47
Clay,Player2,R,32.3230663929,L,30.0479123888,19,18,3,18,125,60
Clay,Player2,R,25.916495551,L,20.2026009582,4,10,2,9,119,280
Clay,Player2,L,31.5290896646,R,27.4688569473,2,16,12,16,69,54
Clay,Player2,R,22.2313483915,R,30.173853525,6,13,1,13,88,82
Clay,Player2,R,32.4572210815,R,26.8254620123,4,12,5,12,74,62
Hard,Player2,R,26.9486652977,R,21.749486653,2,11,5,10,27,28
Hard,Player2,R,21.749486653,R,29.711156742,9,9,0,8,28,41
Hard,Player2,R,26.9486652977,L,29.1991786448,3,13,9,12,27,24
Hard,Player2,R,21.749486653,R,32.180698152,6,10,3,9,28,9
Hard,Player2,R,29.711156742,R,23.2991101985,2,9,7,9,41,191
Hard,Player2,R,26.9486652977,R,31.5893223819,2,7,2,8,27,45
Hard,Player2,L,29.1991786448,R,21.6536618754,5,13,1,12,24,112
Hard,Player2,R,32.180698152,R,33.2950034223,4,15,9,14,9,103
Hard,Player2,R,21.749486653,L,29.7084188912,7,14,5,13,28,90
Hard,Player2,R,23.2991101985,R,25.4264202601,12,13,5,14,191,29
Hard,Player2,R,29.711156742,R,26.4996577687,1,7,4,8,41,118
Hard,Player2,R,31.5893223819,L,23.9315537303,3,12,5,12,45,58
Hard,Player2,R,26.9486652977,R,30.9103353867,1,9,2,9,27,129
Hard,Player2,R,21.6536618754,R,25.9520876112,2,14,7,14,112,59
Hard,Player2,L,29.1991786448,R,28.2026009582,2,9,2,9,24,57
Hard,Player2,R,33.2950034223,U,23.9644079398,8,7,1,6,103,492
Hard,Player2,L,29.7084188912,R,30.12183436,6,12,10,13,90,67
